domain_family,instantiation,detector_family,config_id,split_id,unit_scope,n_control_units_cal,n_event_units_cal,selection_rank,selected_flag,param_json,notes,fp_cal,accepted,acceptance_reason,n_control_alarm_units,n_event_alarm_units,fp_grid_step,near_accept_flag,distance_to_band,median_lead_cal,iqr_lead_cal_low,iqr_lead_cal_high
markets,volmageddon_covid_public,variance_ews,variance_ews__4314c0ae,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 32, ""k_consec"": 10, ""threshold_quantile"": 0.995}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__45c7b03f,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 64, ""k_consec"": 10, ""threshold_quantile"": 0.99}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__4cda8859,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 256, ""k_consec"": 10, ""threshold_quantile"": 0.995}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__50de615f,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 32, ""k_consec"": 10, ""threshold_quantile"": 0.99}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__51d7e91f,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 64, ""k_consec"": 10, ""threshold_quantile"": 0.975}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__545c89f6,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 128, ""k_consec"": 1, ""threshold_quantile"": 0.975}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__568d894d,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 64, ""k_consec"": 3, ""threshold_quantile"": 0.95}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__5723df65,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 32, ""k_consec"": 3, ""threshold_quantile"": 0.9}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__5d6b8d54,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 128, ""k_consec"": 1, ""threshold_quantile"": 0.9}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__5ed226f6,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 64, ""k_consec"": 5, ""threshold_quantile"": 0.99}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__63495b4b,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 256, ""k_consec"": 5, ""threshold_quantile"": 0.99}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__65ab15c3,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 64, ""k_consec"": 5, ""threshold_quantile"": 0.9}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__673162ea,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 32, ""k_consec"": 10, ""threshold_quantile"": 0.975}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__73837afd,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 64, ""k_consec"": 5, ""threshold_quantile"": 0.95}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__7821c420,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 256, ""k_consec"": 10, ""threshold_quantile"": 0.975}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__796cb6ec,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 32, ""k_consec"": 5, ""threshold_quantile"": 0.9}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__7a76e916,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 256, ""k_consec"": 1, ""threshold_quantile"": 0.995}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__7f50c5ee,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 64, ""k_consec"": 1, ""threshold_quantile"": 0.9}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__8241c1b8,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 64, ""k_consec"": 3, ""threshold_quantile"": 0.995}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__82de995a,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 256, ""k_consec"": 3, ""threshold_quantile"": 0.99}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__836f91a9,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 256, ""k_consec"": 3, ""threshold_quantile"": 0.95}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__85159d30,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 256, ""k_consec"": 1, ""threshold_quantile"": 0.975}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__85409268,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 32, ""k_consec"": 5, ""threshold_quantile"": 0.99}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__887390ff,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 32, ""k_consec"": 5, ""threshold_quantile"": 0.995}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__8966bddb,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 256, ""k_consec"": 3, ""threshold_quantile"": 0.995}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__903df293,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 64, ""k_consec"": 1, ""threshold_quantile"": 0.99}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__9552dd2f,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 128, ""k_consec"": 5, ""threshold_quantile"": 0.9}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__96578c0b,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 32, ""k_consec"": 1, ""threshold_quantile"": 0.99}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__a06d3376,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 256, ""k_consec"": 1, ""threshold_quantile"": 0.9}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__a28a1435,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 32, ""k_consec"": 1, ""threshold_quantile"": 0.95}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__a429baee,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 64, ""k_consec"": 10, ""threshold_quantile"": 0.95}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__a60ad03f,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 32, ""k_consec"": 1, ""threshold_quantile"": 0.975}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__a6f30650,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 128, ""k_consec"": 5, ""threshold_quantile"": 0.995}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__ad58072a,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 32, ""k_consec"": 10, ""threshold_quantile"": 0.9}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__b29d659f,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 128, ""k_consec"": 3, ""threshold_quantile"": 0.99}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__b3dc9fcf,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 64, ""k_consec"": 3, ""threshold_quantile"": 0.975}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__b4003fb5,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 256, ""k_consec"": 3, ""threshold_quantile"": 0.975}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__c1d85d46,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 256, ""k_consec"": 3, ""threshold_quantile"": 0.9}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__c4a1360e,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 32, ""k_consec"": 5, ""threshold_quantile"": 0.95}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__c545edaf,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 64, ""k_consec"": 1, ""threshold_quantile"": 0.95}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__cda6b265,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 128, ""k_consec"": 10, ""threshold_quantile"": 0.975}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__cf198fd6,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 32, ""k_consec"": 1, ""threshold_quantile"": 0.995}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__d08d8205,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 256, ""k_consec"": 5, ""threshold_quantile"": 0.995}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__d2bc9cb5,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 32, ""k_consec"": 10, ""threshold_quantile"": 0.95}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__d2e5380b,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 32, ""k_consec"": 3, ""threshold_quantile"": 0.975}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__d31d20ee,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 64, ""k_consec"": 5, ""threshold_quantile"": 0.975}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__d7960bed,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 128, ""k_consec"": 3, ""threshold_quantile"": 0.95}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__d87c04d5,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 32, ""k_consec"": 3, ""threshold_quantile"": 0.995}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__d9049563,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 128, ""k_consec"": 10, ""threshold_quantile"": 0.995}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__e18c6609,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 128, ""k_consec"": 1, ""threshold_quantile"": 0.95}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__e210b5ff,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 128, ""k_consec"": 10, ""threshold_quantile"": 0.95}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__e341b917,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 32, ""k_consec"": 5, ""threshold_quantile"": 0.975}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__ea0bd854,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 64, ""k_consec"": 5, ""threshold_quantile"": 0.995}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__f55ad2d4,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 64, ""k_consec"": 3, ""threshold_quantile"": 0.9}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__f5956db1,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 256, ""k_consec"": 10, ""threshold_quantile"": 0.9}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__f5c637a5,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 64, ""k_consec"": 1, ""threshold_quantile"": 0.995}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__f744dc59,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 128, ""k_consec"": 5, ""threshold_quantile"": 0.95}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__f8038a3a,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 128, ""k_consec"": 3, ""threshold_quantile"": 0.975}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__f99b288e,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 128, ""k_consec"": 1, ""threshold_quantile"": 0.995}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,variance_ews,variance_ews__fb0d8394,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W"": 256, ""k_consec"": 5, ""threshold_quantile"": 0.975}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public_v2,ac1_ews,ac1_ews__0120f26a,full_benchmark_all_units,unit_id,38,16,,0,"{""W"": 64, ""k_consec"": 5, ""threshold_quantile"": 0.95}",input_csv present: results/rendered/comparators/markets_comparator_input_v2.csv,0.6052631578947368,0,above_band,23,6,0.02631578947368421,0,0.5352631578947369,499.5,222.25,725.0
